page_url,image_url,folder,alt,local_path
https://oakfarm.vn/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
https://oakfarm.vn/our-pricing-1/,https://oakfarm.vn/wp-content/uploads/2025/07/faq-banner-3-1.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/faq-banner-3-1-d3f52c233797.png
https://oakfarm.vn/our-pricing-1/,https://oakfarm.vn/wp-content/uploads/2025/07/faq-banner-1.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/faq-banner-1-205a8904a169.png
https://oakfarm.vn/chung-toi/,https://oakfarm.vn/wp-content/uploads/2025/07/about-banner-1.jpg,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/about-banner-1-dd024296e966.jpg
https://oakfarm.vn/chung-toi/,https://oakfarm.vn/wp-content/uploads/2025/07/contact-banner-2-1.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/contact-banner-2-1-0d9975b71001.png
https://oakfarm.vn/elementor-hf/header-3/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
https://oakfarm.vn/elementor-hf/header-4/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
https://oakfarm.vn/elementor-hf/footer-bar/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
https://oakfarm.vn/elementor-hf/footer-3/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
https://oakfarm.vn/elementor-hf/header-2/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
https://oakfarm.vn/elementor-hf/header-1/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
https://oakfarm.vn/elementor-hf/footer-1/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
https://oakfarm.vn/elementor-hf/footer-2/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-single-post/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
https://oakfarm.vn/lexus-breadcrumb/breadcrumb-default/,https://oakfarm.vn/wp-content/uploads/2025/07/h1-banner01.png,images/banners,,/Users/bephi/data/oakfarm_full_output/assets/images/banners/h1-banner01-c38f6e852c91.png
